,summoners,accountID,summonerID,tier,game_ids,gameDuration,win0,win1,firstBlood0,firstBlood1,firstTower0,firstTower1,firstInhibitor0,firstInhibitor1,firstBaron0,firstBaron1,firstDragon0,firstDragon1,firstRiftHerald0,firstRiftHerald1,towerKills0,towerKills1,inhibitorKills0,inhibitorKills1,baronKills0,baronKills1,dragonKills0,dragonKills1,vilemawKills0,vilemawKills1,riftHeraldKills0,riftHeraldKills1,ban0_0,ban0_1,ban0_2,ban0_3,ban0_4,ban1_0,ban1_1,ban1_2,ban1_3,ban1_4,championId0,championId1,championId2,championId3,championId4,championId5,championId6,championId7,championId8,championId9,spell1Id0,spell1Id1,spell1Id2,spell1Id3,spell1Id4,spell1Id5,spell1Id6,spell1Id7,spell1Id8,spell1Id9,spell2Id0,spell2Id1,spell2Id2,spell2Id3,spell2Id4,spell2Id5,spell2Id6,spell2Id7,spell2Id8,spell2Id9,win0,win1,win2,win3,win4,win5,win6,win7,win8,win9,kills0,kills1,kills2,kills3,kills4,kills5,kills6,kills7,kills8,kills9,deaths0,deaths1,deaths2,deaths3,deaths4,deaths5,deaths6,deaths7,deaths8,deaths9,assists0,assists1,assists2,assists3,assists4,assists5,assists6,assists7,assists8,assists9,largestKillingSpree0,largestKillingSpree1,largestKillingSpree2,largestKillingSpree3,largestKillingSpree4,largestKillingSpree5,largestKillingSpree6,largestKillingSpree7,largestKillingSpree8,largestKillingSpree9,largestMultiKill0,largestMultiKill1,largestMultiKill2,largestMultiKill3,largestMultiKill4,largestMultiKill5,largestMultiKill6,largestMultiKill7,largestMultiKill8,largestMultiKill9,killingSprees0,killingSprees1,killingSprees2,killingSprees3,killingSprees4,killingSprees5,killingSprees6,killingSprees7,killingSprees8,killingSprees9,longestTimeSpentLiving0,longestTimeSpentLiving1,longestTimeSpentLiving2,longestTimeSpentLiving3,longestTimeSpentLiving4,longestTimeSpentLiving5,longestTimeSpentLiving6,longestTimeSpentLiving7,longestTimeSpentLiving8,longestTimeSpentLiving9,doubleKills0,doubleKills1,doubleKills2,doubleKills3,doubleKills4,doubleKills5,doubleKills6,doubleKills7,doubleKills8,doubleKills9,tripleKills0,tripleKills1,tripleKills2,tripleKills3,tripleKills4,tripleKills5,tripleKills6,tripleKills7,tripleKills8,tripleKills9,quadraKills0,quadraKills1,quadraKills2,quadraKills3,quadraKills4,quadraKills5,quadraKills6,quadraKills7,quadraKills8,quadraKills9,pentaKills0,pentaKills1,pentaKills2,pentaKills3,pentaKills4,pentaKills5,pentaKills6,pentaKills7,pentaKills8,pentaKills9,totalDamageDealt0,totalDamageDealt1,totalDamageDealt2,totalDamageDealt3,totalDamageDealt4,totalDamageDealt5,totalDamageDealt6,totalDamageDealt7,totalDamageDealt8,totalDamageDealt9,magicDamageDealt0,magicDamageDealt1,magicDamageDealt2,magicDamageDealt3,magicDamageDealt4,magicDamageDealt5,magicDamageDealt6,magicDamageDealt7,magicDamageDealt8,magicDamageDealt9,physicalDamageDealt0,physicalDamageDealt1,physicalDamageDealt2,physicalDamageDealt3,physicalDamageDealt4,physicalDamageDealt5,physicalDamageDealt6,physicalDamageDealt7,physicalDamageDealt8,physicalDamageDealt9,trueDamageDealt0,trueDamageDealt1,trueDamageDealt2,trueDamageDealt3,trueDamageDealt4,trueDamageDealt5,trueDamageDealt6,trueDamageDealt7,trueDamageDealt8,trueDamageDealt9,largestCriticalStrike0,largestCriticalStrike1,largestCriticalStrike2,largestCriticalStrike3,largestCriticalStrike4,largestCriticalStrike5,largestCriticalStrike6,largestCriticalStrike7,largestCriticalStrike8,largestCriticalStrike9,totalDamageDealtToChampions0,totalDamageDealtToChampions1,totalDamageDealtToChampions2,totalDamageDealtToChampions3,totalDamageDealtToChampions4,totalDamageDealtToChampions5,totalDamageDealtToChampions6,totalDamageDealtToChampions7,totalDamageDealtToChampions8,totalDamageDealtToChampions9,magicDamageDealtToChampions0,magicDamageDealtToChampions1,magicDamageDealtToChampions2,magicDamageDealtToChampions3,magicDamageDealtToChampions4,magicDamageDealtToChampions5,magicDamageDealtToChampions6,magicDamageDealtToChampions7,magicDamageDealtToChampions8,magicDamageDealtToChampions9,physicalDamageDealtToChampions0,physicalDamageDealtToChampions1,physicalDamageDealtToChampions2,physicalDamageDealtToChampions3,physicalDamageDealtToChampions4,physicalDamageDealtToChampions5,physicalDamageDealtToChampions6,physicalDamageDealtToChampions7,physicalDamageDealtToChampions8,physicalDamageDealtToChampions9,trueDamageDealtToChampions0,trueDamageDealtToChampions1,trueDamageDealtToChampions2,trueDamageDealtToChampions3,trueDamageDealtToChampions4,trueDamageDealtToChampions5,trueDamageDealtToChampions6,trueDamageDealtToChampions7,trueDamageDealtToChampions8,trueDamageDealtToChampions9,totalHeal0,totalHeal1,totalHeal2,totalHeal3,totalHeal4,totalHeal5,totalHeal6,totalHeal7,totalHeal8,totalHeal9,damageSelfMitigated0,damageSelfMitigated1,damageSelfMitigated2,damageSelfMitigated3,damageSelfMitigated4,damageSelfMitigated5,damageSelfMitigated6,damageSelfMitigated7,damageSelfMitigated8,damageSelfMitigated9,damageDealtToObjectives0,damageDealtToObjectives1,damageDealtToObjectives2,damageDealtToObjectives3,damageDealtToObjectives4,damageDealtToObjectives5,damageDealtToObjectives6,damageDealtToObjectives7,damageDealtToObjectives8,damageDealtToObjectives9,damageDealtToTurrets0,damageDealtToTurrets1,damageDealtToTurrets2,damageDealtToTurrets3,damageDealtToTurrets4,damageDealtToTurrets5,damageDealtToTurrets6,damageDealtToTurrets7,damageDealtToTurrets8,damageDealtToTurrets9,visionScore0,visionScore1,visionScore2,visionScore3,visionScore4,visionScore5,visionScore6,visionScore7,visionScore8,visionScore9,totalDamageTaken0,totalDamageTaken1,totalDamageTaken2,totalDamageTaken3,totalDamageTaken4,totalDamageTaken5,totalDamageTaken6,totalDamageTaken7,totalDamageTaken8,totalDamageTaken9,magicalDamageTaken0,magicalDamageTaken1,magicalDamageTaken2,magicalDamageTaken3,magicalDamageTaken4,magicalDamageTaken5,magicalDamageTaken6,magicalDamageTaken7,magicalDamageTaken8,magicalDamageTaken9,physicalDamageTaken0,physicalDamageTaken1,physicalDamageTaken2,physicalDamageTaken3,physicalDamageTaken4,physicalDamageTaken5,physicalDamageTaken6,physicalDamageTaken7,physicalDamageTaken8,physicalDamageTaken9,trueDamageTaken0,trueDamageTaken1,trueDamageTaken2,trueDamageTaken3,trueDamageTaken4,trueDamageTaken5,trueDamageTaken6,trueDamageTaken7,trueDamageTaken8,trueDamageTaken9,goldEarned0,goldEarned1,goldEarned2,goldEarned3,goldEarned4,goldEarned5,goldEarned6,goldEarned7,goldEarned8,goldEarned9,goldSpent0,goldSpent1,goldSpent2,goldSpent3,goldSpent4,goldSpent5,goldSpent6,goldSpent7,goldSpent8,goldSpent9,turretKills0,turretKills1,turretKills2,turretKills3,turretKills4,turretKills5,turretKills6,turretKills7,turretKills8,turretKills9,inhibitorKills0,inhibitorKills1,inhibitorKills2,inhibitorKills3,inhibitorKills4,inhibitorKills5,inhibitorKills6,inhibitorKills7,inhibitorKills8,inhibitorKills9,totalMinionsKilled0,totalMinionsKilled1,totalMinionsKilled2,totalMinionsKilled3,totalMinionsKilled4,totalMinionsKilled5,totalMinionsKilled6,totalMinionsKilled7,totalMinionsKilled8,totalMinionsKilled9,neutralMinionsKilled0,neutralMinionsKilled1,neutralMinionsKilled2,neutralMinionsKilled3,neutralMinionsKilled4,neutralMinionsKilled5,neutralMinionsKilled6,neutralMinionsKilled7,neutralMinionsKilled8,neutralMinionsKilled9,neutralMinionsKilledTeamJungle0,neutralMinionsKilledTeamJungle1,neutralMinionsKilledTeamJungle2,neutralMinionsKilledTeamJungle3,neutralMinionsKilledTeamJungle4,neutralMinionsKilledTeamJungle5,neutralMinionsKilledTeamJungle6,neutralMinionsKilledTeamJungle7,neutralMinionsKilledTeamJungle8,neutralMinionsKilledTeamJungle9,neutralMinionsKilledEnemyJungle0,neutralMinionsKilledEnemyJungle1,neutralMinionsKilledEnemyJungle2,neutralMinionsKilledEnemyJungle3,neutralMinionsKilledEnemyJungle4,neutralMinionsKilledEnemyJungle5,neutralMinionsKilledEnemyJungle6,neutralMinionsKilledEnemyJungle7,neutralMinionsKilledEnemyJungle8,neutralMinionsKilledEnemyJungle9,visionWardsBoughtInGame0,visionWardsBoughtInGame1,visionWardsBoughtInGame2,visionWardsBoughtInGame3,visionWardsBoughtInGame4,visionWardsBoughtInGame5,visionWardsBoughtInGame6,visionWardsBoughtInGame7,visionWardsBoughtInGame8,visionWardsBoughtInGame9,sightWardsBoughtInGame0,sightWardsBoughtInGame1,sightWardsBoughtInGame2,sightWardsBoughtInGame3,sightWardsBoughtInGame4,sightWardsBoughtInGame5,sightWardsBoughtInGame6,sightWardsBoughtInGame7,sightWardsBoughtInGame8,sightWardsBoughtInGame9,wardsPlaced0,wardsPlaced1,wardsPlaced2,wardsPlaced3,wardsPlaced4,wardsPlaced5,wardsPlaced6,wardsPlaced7,wardsPlaced8,wardsPlaced9,wardsKilled0,wardsKilled1,wardsKilled2,wardsKilled3,wardsKilled4,wardsKilled5,wardsKilled6,wardsKilled7,wardsKilled8,wardsKilled9,firstBloodKill0,firstBloodKill1,firstBloodKill2,firstBloodKill3,firstBloodKill4,firstBloodKill5,firstBloodKill6,firstBloodKill7,firstBloodKill8,firstBloodKill9,firstBloodAssist0,firstBloodAssist1,firstBloodAssist2,firstBloodAssist3,firstBloodAssist4,firstBloodAssist5,firstBloodAssist6,firstBloodAssist7,firstBloodAssist8,firstBloodAssist9,firstTowerKill0,firstTowerKill1,firstTowerKill2,firstTowerKill3,firstTowerKill4,firstTowerKill5,firstTowerKill6,firstTowerKill7,firstTowerKill8,firstTowerKill9,firstTowerAssist0,firstTowerAssist1,firstTowerAssist2,firstTowerAssist3,firstTowerAssist4,firstTowerAssist5,firstTowerAssist6,firstTowerAssist7,firstTowerAssist8,firstTowerAssist9,firstInhibitorKill0,firstInhibitorKill1,firstInhibitorKill2,firstInhibitorKill3,firstInhibitorKill4,firstInhibitorKill5,firstInhibitorKill6,firstInhibitorKill7,firstInhibitorKill8,firstInhibitorKill9,firstInhibitorAssist0,firstInhibitorAssist1,firstInhibitorAssist2,firstInhibitorAssist3,firstInhibitorAssist4,firstInhibitorAssist5,firstInhibitorAssist6,firstInhibitorAssist7,firstInhibitorAssist8,firstInhibitorAssist9
0,Hector98,erro,erro,erro,error,1395,Fail,Win,False,True,False,True,False,False,False,False,False,True,False,True,0,5,0,0,0,0,0,3,0,0,0,1,350,25,145,64,58,111,235,82,11,31,5,266,3,55,51,875,238,22,63,32,14,12,14,14,4,4,3,4,14,11,11,4,4,4,7,14,14,7,4,4,False,False,False,False,False,True,True,True,True,True,1,3,1,6,2,2,9,1,7,2,5,4,5,3,4,2,2,2,5,2,0,1,3,0,0,2,4,6,7,5,0,2,0,3,2,0,5,0,3,0,1,1,1,1,2,1,3,1,2,1,0,1,0,2,1,0,2,0,2,0,500,1021,508,755,686,376,665,327,501,968,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58159,68434,20903,79782,53041,69943,95760,89085,40845,74659,7737,0,19287,69543,48,0,5204,445,37115,46243,46336,68434,644,9817,52992,59068,86838,86574,2447,19671,4085,0,971,421,0,10875,3717,2066,1282,8744,0,0,0,0,420,0,0,257,0,0,2653,13509,6296,11684,2009,9451,16299,4189,18946,2377,431,0,5643,10599,48,0,412,145,16932,1436,1801,13509,227,663,1960,7270,15557,4044,766,515,420,0,426,421,0,2181,329,0,1246,425,7618,5869,0,2200,995,2167,1981,1164,898,6865,6550,9102,7898,5729,3391,11144,4405,2201,2907,11213,0,802,226,0,559,6831,2692,13157,2094,16207,0,220,226,0,559,1733,2489,5424,1737,288,15,8,13,10,7,11,7,12,23,26,14971,18031,10817,15216,8341,13220,9370,6666,11064,16230,1609,5063,4065,5688,3978,1118,4353,2865,6735,2394,12761,10780,5947,9028,4269,11862,4714,3384,4020,13835,599,2186,803,499,93,240,302,416,308,0,5096,7206,4657,8342,6250,6721,9533,8548,8272,6787,4450,7300,4500,6985,5450,6100,7500,7050,6850,5750,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,130,17,140,118,93,121,140,23,13,68,4,0,0,0,0,18,8,4,80,60,0,0,0,0,0,18,0,0,51,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,9,5,7,6,5,7,4,5,14,13,2,0,1,0,0,2,0,1,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro
1,igoorsft,erro,erro,erro,error,2482,Win,Fail,True,False,False,True,True,False,True,False,False,True,True,False,11,7,7,1,3,0,3,3,0,0,1,1,523,157,64,238,875,21,245,53,420,99,11,122,131,22,89,32,119,16,82,3,11,12,4,4,4,11,4,4,4,4,4,4,14,7,14,4,7,3,12,14,True,True,True,True,True,False,False,False,False,False,18,17,5,12,3,5,11,0,18,14,11,11,12,6,8,10,7,11,16,11,11,13,23,13,20,20,8,19,9,17,5,10,3,7,2,2,7,0,4,3,3,2,1,2,1,1,2,0,3,2,5,3,1,2,1,1,2,0,5,5,355,629,501,1401,800,612,798,465,283,650,2,3,0,3,0,0,2,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249409,210495,130600,233936,43235,260095,254361,42470,259468,261056,12034,649,101710,9479,28186,207462,5051,32977,227225,228682,218652,197578,25388,218609,9039,27181,247534,6628,27839,20777,18721,12267,3501,5847,6009,25453,1776,2865,4402,11595,0,1254,0,735,0,37,1610,0,24,47,46838,56666,27537,32880,13093,32221,27527,8885,54992,43616,1900,413,21650,4170,7881,24398,751,8039,48546,37981,37692,44291,4380,28528,3028,2833,25906,517,5320,1973,7245,11961,1506,182,2184,4990,870,328,1126,3661,12459,21252,10056,4416,2495,6286,2681,28311,13280,4757,27763,58942,29116,17079,42538,74416,23573,11603,85006,69563,44031,11614,20433,31931,5964,21806,8684,268,14144,9368,4908,11614,3749,9824,1072,2628,3988,0,4688,5465,26,19,34,35,83,23,29,41,25,2,44582,65076,40771,24126,32020,49711,22744,20459,70061,47662,20925,40857,26186,14607,20654,14396,1873,3638,14159,3935,22253,20281,12504,8608,8722,26846,20330,14940,49440,37997,1403,3937,2081,910,2643,8468,540,1880,6461,5728,20236,20143,13486,18504,11364,16760,18842,8911,20211,18690,15975,23380,10700,17150,9425,14950,17575,8350,21870,16800,1,5,3,2,0,3,2,0,0,2,2,1,1,1,1,0,0,0,1,0,70,164,116,229,38,148,255,28,190,220,129,25,8,24,0,102,12,0,4,6,77,4,4,4,0,77,4,0,0,0,12,13,0,4,0,0,4,0,4,6,0,0,4,2,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,13,10,19,15,33,11,13,30,11,1,2,1,3,4,4,3,3,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2,Gustavo Is Back,erro,erro,erro,error,1463,Fail,Win,False,True,False,True,False,True,False,True,False,True,False,True,0,11,0,4,0,1,3,3,0,0,0,1,91,238,114,10,24,51,11,119,105,24,555,75,121,21,157,74,64,222,82,111,14,4,4,7,14,4,4,7,4,14,4,12,11,4,4,12,11,4,3,4,False,False,False,False,False,True,True,True,True,True,5,2,0,0,5,9,5,7,8,5,11,4,1,10,8,1,3,5,2,1,6,5,1,8,2,5,9,12,3,18,2,0,0,0,2,6,4,6,6,4,2,1,0,0,1,2,1,2,3,2,1,0,0,0,2,2,1,1,1,1,276,776,448,260,251,1223,640,898,1063,1218,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24969,131911,20938,33632,55123,81341,69656,148996,106595,44261,452,28133,2182,3189,9952,61460,14051,1730,84616,17511,21452,96999,16611,30442,44651,11934,46675,136989,18367,13693,3064,6779,2144,0,518,7946,8930,10275,3612,13057,0,0,0,397,555,0,0,601,0,0,7909,8263,762,8279,3714,16647,6165,15714,13401,10178,452,4405,71,662,919,15992,928,680,11849,6765,6882,3714,690,7617,2396,654,4748,14769,1412,2541,573,144,0,0,398,0,489,264,140,872,2763,161,2441,697,1492,0,3808,3091,2306,2131,13188,17588,1912,5022,12132,4585,11966,6346,17748,17738,362,3610,574,479,321,5160,11825,30557,16870,3793,0,0,0,0,0,3811,3719,10967,2893,1800,18,6,4,0,4,8,25,24,21,34,18411,23670,4739,14549,16556,8019,13732,14798,11276,10555,8451,11937,742,6095,9386,2168,1605,2851,294,870,9483,10797,3936,8365,6963,5841,11826,11837,10540,9429,476,935,60,88,206,9,300,110,441,255,7520,8686,4206,5425,8398,9395,9769,12988,9656,8631,7025,7433,1450,4500,7950,6950,8125,12725,7225,6725,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,2,0,0,0,0,36,174,2,54,86,89,33,132,119,49,0,8,32,0,0,0,60,40,18,0,0,8,25,0,0,0,33,16,0,0,0,0,0,0,0,0,4,12,6,0,1,0,0,0,0,0,3,3,5,1,0,0,0,0,0,0,0,0,0,0,10,4,2,0,3,5,11,9,9,14,2,1,0,0,0,0,0,0,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3,BALBS,erro,erro,erro,error,1744,Fail,Win,False,True,False,True,False,True,False,True,True,False,False,True,2,10,0,2,0,1,1,3,0,0,0,2,875,523,133,11,350,55,33,875,53,157,131,432,222,62,83,67,238,17,86,143,14,14,4,4,12,7,4,14,4,4,4,4,7,11,4,4,14,4,11,14,False,False,False,False,False,True,True,True,True,True,5,1,1,3,3,10,10,4,8,7,11,7,8,8,5,2,4,2,6,0,1,2,2,5,1,7,4,11,5,9,2,0,0,0,2,6,4,3,3,7,1,1,1,1,1,1,1,1,2,2,2,0,0,0,1,2,4,1,2,1,313,290,802,359,1051,1114,522,426,405,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73689,26789,104007,137136,155128,173104,71820,116569,134078,104442,60016,19235,1702,13997,17974,1156,4940,76841,4803,97108,12281,7515,83875,113682,123516,134336,65933,30600,117637,6715,1392,38,18430,9456,13638,37611,946,9127,11637,618,0,0,446,0,0,614,0,0,0,0,13975,2314,6233,11621,10862,17168,17812,18536,13565,21084,10666,1737,229,380,3451,531,635,16701,0,19623,1996,538,6004,10281,7410,12978,16230,1258,11028,953,1312,38,0,960,0,3658,946,576,2536,508,4963,4068,2338,8569,4279,3256,3974,653,8480,1069,19367,7862,7297,16874,15539,10904,12472,5323,19666,3145,1761,908,3619,10099,8156,28200,7026,9528,26792,9025,1643,0,3015,2139,3276,10188,1279,3981,3568,3223,18,11,20,39,11,26,11,10,17,35,30606,14736,21062,28507,18689,18861,18344,11411,25121,6931,9782,7059,8363,5742,7408,3545,5947,1985,4914,2139,17146,6917,12021,21527,9406,15029,10733,9350,19922,4791,3677,759,677,1237,1873,286,1664,76,284,0,8128,4760,8047,10079,10747,13758,10231,11421,10755,10567,7760,4450,7175,9275,10608,11500,9350,10350,9675,8860,1,0,0,0,1,4,1,1,1,3,0,0,0,0,0,2,0,0,0,0,103,14,159,54,224,173,112,159,23,87,2,0,0,102,0,20,8,12,112,4,2,0,0,77,0,12,8,0,67,0,0,0,0,8,0,4,0,4,8,0,1,0,3,2,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,7,9,9,7,8,6,2,9,14,2,1,4,6,0,3,1,1,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
4,oTaiger,erro,erro,erro,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro,erro
5,CIRO doFLAMENGO,erro,erro,erro,error,1594,Win,Fail,True,False,True,False,True,False,True,False,True,False,False,True,11,1,2,0,1,0,3,0,0,0,1,1,875,157,131,122,25,39,35,238,22,25,266,20,4,99,222,267,113,105,21,82,4,4,4,14,7,14,11,14,7,4,12,11,14,4,4,4,4,4,14,12,True,True,True,True,True,False,False,False,False,False,4,3,7,5,11,3,1,10,3,4,3,4,5,5,5,6,6,9,6,3,7,15,8,10,8,8,5,2,5,3,2,0,3,3,5,0,0,6,0,2,2,1,1,1,2,1,1,1,1,1,2,0,2,1,3,0,0,1,0,1,521,729,574,469,667,371,438,470,551,976,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103851,110601,131710,39137,179557,20073,138019,74272,77881,97737,0,46245,113815,34420,349,13419,65856,53219,17171,78565,100972,21307,16423,4318,172918,5596,61780,15047,59939,15297,2879,43048,1472,398,6290,1057,10382,6005,770,3875,0,0,0,0,707,0,0,0,343,0,15992,9356,14404,11532,22306,6625,8002,19061,12555,18736,0,7517,11583,10276,279,4965,3388,13724,2148,15638,15896,1231,1791,857,21439,1102,3468,4237,9665,3097,96,607,1030,398,588,557,1146,1100,742,0,11585,19686,3772,1010,3065,7860,5242,1958,1610,5377,13969,25699,8725,4793,6205,5678,26083,10736,6073,21944,2443,22102,8412,5944,28237,1076,16149,391,4074,2322,1679,751,5768,3354,12539,0,254,391,1451,2322,22,25,18,37,16,34,14,24,10,24,23208,30963,17628,9724,15428,11332,27453,25094,15020,21807,11027,8363,9332,5567,6459,4823,10453,8063,2732,5316,11885,20716,7675,4052,8326,6389,16295,16236,11857,15821,295,1884,620,104,642,120,705,794,430,669,10044,9640,12572,9053,14121,7044,8740,10125,7683,8736,8700,7825,12050,8300,10050,5975,8700,8775,6600,8025,2,1,2,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,152,28,139,33,198,17,51,102,91,150,12,91,20,4,12,0,104,4,0,0,0,52,12,0,8,0,82,4,0,0,4,5,8,0,1,0,0,0,0,0,0,4,2,3,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,9,11,10,15,8,13,2,13,7,12,2,2,2,4,2,5,4,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
